Row,Listing title,Property Manager/Host,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Contact,Website,Email,Social media link,Social media type
293,Ocean Beachfront & Sandy Beachfront - Two homes!,360 Blue,1304459765770354944,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
294,Amazing Grace-Private Pool! LSV! Gulf Views!,360 Blue,1304462250676758199,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
295,"Pool, Peloton, Ping-Pong, Rooftop, Elevator &",360 Blue,1304464459117177313,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
296,"Seacrest House, Pool, Outdoor Kitchen, LSV &",360 Blue,1304468394566106029,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
297,On The Beach - Private Beach Access! Pool! Bikes!,360 Blue,1304469205561673054,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
298,"Pool, LSV, EV Charger, Shuffleboard & Rooftop Deck",360 Blue,1304472351227016460,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
299,Toro Azul -Private Pool! LSV! 5 Adult Bikes!,360 Blue,1304473332280366703,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
300,White Sands - Private Pool! LSV! Gulf Front!,360 Blue,1304474511741932157,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
301,158 Geoff Wilder - Private Pool! Outdoor Kitchen!,360 Blue,1304475105742391540,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
302,"Seagrove Home, Pool, Lake Front, Dock, Kayaks &",360 Blue,1304481815351682022,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
303,"Pool, Peloton, Rooftop Deck, LSV, Elevator & 7",360 Blue,1304483511392866592,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
304,"Gulf-Front Home, Pool, Paddleboard & 5 Bikes",360 Blue,1304485358275901135,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
305,"Seagrove House, Pool, LSV, Rooftop Deck & 9 Bikes",360 Blue,1304488848666787779,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
306,"Gulf-Front Seagrove House, Pool, Peloton & LSV",360 Blue,1304489680167997346,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
307,"Gulffront Estate, Pool, LSV & Putting Green",360 Blue,1304492246287077634,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
308,"Seagrove Luxury, Pool, Peloton, Rooftop Views",360 Blue,1304497676902149971,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
309,"Beachside Estate, Pool, LSV, Gulf Views",360 Blue,1304499631907459859,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
310,"Private Pool, Game Room, 3-Minute Beach Walk",360 Blue,1304501128271251210,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
311,"Gulf Views, Pool, LSV, Steps to Beach",360 Blue,1304504002912980279,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
312,Above and Beyond - LSV! Private Pool! Pool Table!,360 Blue,1304505295387734670,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
313,"Rooftop Deck, Pool, Peloton & LSV",360 Blue,1304507548602965904,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
314,Whake Up-Private Beach Access! Private Pool! Bikes,360 Blue,1304519136082653559,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
315,Gulf Views & Private Pool & Steps to Beach,360 Blue,1304522288667797099,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
316,Seaclusion Dunes-1 Minute to the Beach! Pool! LSV!,360 Blue,1304523635861063712,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
317,Steps to Beach & Saltwater Pool & LSV,360 Blue,1304524341060572681,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
318,Rose Hall-Gulf View Home with Private Pool,360 Blue,1304548794253617121,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
319,Summer Wind-Private Heated Pool! Sonos System!,360 Blue,1304551645203965339,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
320,The Salty Deer-Gulf Views! Steps to the Beach!,360 Blue,1304553184012183523,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
321,WaterSound 104 S Watch Tower-Beachfront! Pool!,360 Blue,1304556108017723564,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
322,83 W Salt Box Ln- Salt Water Pool! Golf Cart!,360 Blue,1304562920560454151,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
323,WaterSound 90 Watch Tower Lane-Private Heated Pool,360 Blue,1304566102597589297,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
324,WaterSound 97 S Founders Lane-Pool! Golf Cart!,360 Blue,1304567280707962206,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
325,"Pool, 2 Golf Carts, Sound System & Ping-Pong",360 Blue,1304582370336278771,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
326,Serenity Breeze-Golf Cart! Private Pool!,360 Blue,1304584683156493347,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
327,Watersound 27 Compass Rose Way-Private Pool!,360 Blue,1304591562571251993,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
328,Watersound 41 N Founders Lane-Pool! 7 Bikes!,360 Blue,1304592598281799268,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
329,Watersound 425 Coopersmith Lane-Private Pool!,360 Blue,1304593136043764212,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
330,61 Compass Point Way-LSV! 2 Blocks to Beach! Pool!,360 Blue,1304594388275584791,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
331,Gulf-Front Estate with Infinity Pool & Epic Views,360 Blue,1308176147249067415,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
332,White Azaela -LSV! Private Pool! Close to Seaside!,360 Blue,1308194861155129888,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
333,Private Beach. Rock wall. Pool w/ Zip Line & Slide,Vunique Vacations,1310893479437455039,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
334,Private Beach Access/Pool Volleyball/Rock Climbing,Vunique Vacations,1310894272643310728,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
335,"Relax in Style, Waterfront Retreat w/ Private Pool",StayBeachBox,1313149015216816749,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
336,"Sea Grove | Beachfront, Ocean Views & Balcony",Wander,1320239117046844300,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
337,Casablanca: Beachfront & Pool,Ocean Reef,1328436497783197417,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
338,Experience the Ultimate in Coastal Luxury,The Cottages,1330471040740352277,,+19413461200,https://www.thecottagesonthekey.com/vacation-rentals/rental/the-solaster/,Medium,Duplicate Property Manager/Host group matched The Cottages on the Key property pages with visible phone; reused across same host rows.,manager,The Cottages on the Key,https://www.thecottagesonthekey.com/,,,
339,"Beach Home with Pool, Swim-Up Bar & Putting Green",360 Blue,1333540757495717821,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
340,Sandpiper's Retreat,Royal Destinations,1333575772132284531,,+18505340841,https://www.mapquest.com/us/florida/royal-destinations-413759259,Medium,Duplicate Property Manager/Host group found public Royal Destinations listing with phone and official website; reused across same host rows.,manager,Royal Destinations,https://www.royaldestinations.com/,,,
341,Be the First to Stay in this $2mil Beach House!,Diamond Gulf Rentals,1334897001796193059,,+18502705232,https://www.diamondgulfrentals.com/contact-us/,Medium,Duplicate Property Manager/Host group found Diamond Gulf Rentals official contact page with phone; reused across same host rows.,manager,Diamond Gulf Rentals,https://www.diamondgulfrentals.com/,,,
342,Luxury Home The Pearl - Beach chair set included,Salt Water Vacations,1335036752489198108,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
343,Rosemary Rooftop Pool w/ Carriage House,Oversee Rentals,1335045936244427190,,+18882903489,https://oversee.us/contact-us/,Medium,Duplicate Property Manager/Host group found Oversee official contact page with guest phone; reused across same host rows.,manager,Oversee,https://oversee.us/,,,
344,"Large Luxury Home | Pool, Theater & Views",360 Blue,1339206715252255336,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
345,Traveler's Rest|Easy Beach Access|Private Pool,Echelon Luxury Properties,1339954985851994925,,+18888435893,https://eluxuryproperties.com/,Medium,Duplicate Property Manager/Host group found ELP Luxury Vacations official site with public phone; reused across same host rows.,manager,ELP Luxury Vacations,https://eluxuryproperties.com/,,,
346,Ocean's 10 | Private Pool | Close 2 Beach,Destin Dreamers,1340034376809341600,,+18507337447,https://www.destindreamers.com/contact/,Medium,Duplicate Property Manager/Host group found Destin Dreamers official contact page with office phone; reused across same host rows.,manager,Destin Dreamers,https://www.destindreamers.com/,,,
347,Sandiamond,Best Beach Getaways,1342149957142796745,,+18885675150,https://www.bestbeachgetaways.com/contact-us/,Medium,Duplicate Property Manager/Host group found Best Beach Getaways contact page with reservations phone; reused across same host rows.,manager,Best Beach Getaways,https://www.bestbeachgetaways.com/,tothebeach@bestbeachgetaways.com,,
348,Sea Glass - Ocean Front with Private Pool Area,Five Star Gulf Rentals,1345057147485396396,,+18002082324,https://www.fivestargulfrentals.com/group-vacation-accommodations-destin/,Medium,Duplicate Property Manager/Host group found Five Star Gulf Rentals page with public reservations phone; reused across same host rows.,manager,Five Star Gulf Rentals,https://www.fivestargulfrentals.com/,info@fivestargulfrentals.com,,
349,New! Pool & Games Near Beach - White Sands Retreat,SKLRP And LKV,1349978060749587157,,+19413491125,https://www.siestakeyluxuryrentalproperties.com/about-us/,Medium,Duplicate Property Manager/Host group matches Siesta Key Luxury Rental Properties / Lido Key Vacations inventory; official site lists this phone.,manager,Siesta Key Luxury Rental Properties,https://www.siestakeyluxuryrentalproperties.com/,,,
350,169 Lakeview Drive,Scenic Stays,1350004007177412360,,+18503907511,https://myscenicstays.com/contact-us,Medium,Duplicate Property Manager/Host group found Scenic Stays official contact page with phone; reused across same host rows.,manager,Scenic Stays,https://myscenicstays.com/,,,
351,"Beachfront Luxury | 2 Homes, Pools & Hot Tubs",Bolivar Vacations,1350222084483360461,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
352,Siesta Beachfront Paradise: Infinity Pool & Spa!,SKLRP And LKV,1351468970646356691,,+19413491125,https://www.siestakeyluxuryrentalproperties.com/about-us/,Medium,Duplicate Property Manager/Host group matches Siesta Key Luxury Rental Properties / Lido Key Vacations inventory; official site lists this phone.,manager,Siesta Key Luxury Rental Properties,https://www.siestakeyluxuryrentalproperties.com/,,,
353,"Beachfront Hot Tub, All Suites, Lux Interior",Sand `N Sea Properties,1353633013373815836,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
354,7Bedroom Luxury Home W/Private Pool on Siesta Key!,beachsidemanagement,1357346514334280940,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
355,VIlla Capri|Private Beach Access|Private Pool,Echelon Luxury Properties,1358706139916933591,,+18888435893,https://eluxuryproperties.com/,Medium,Duplicate Property Manager/Host group found ELP Luxury Vacations official site with public phone; reused across same host rows.,manager,ELP Luxury Vacations,https://eluxuryproperties.com/,,,
356,"3 Beachfront Homes | Sleeps 54, Perfect for Groups",Bolivar Vacations,1358846641819379540,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
357,Dragonfly & Flamingo,Bolivar Vacations,1360294174115385670,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
358,Harbor Luxe Celebration Suites,Keys Vacation Rentals,1360906643329834448,,+13057354962,https://www.keysrealestaterentals.com/contact-information/,Medium,Duplicate Property Manager/Host group found Keys Vacation Rentals contact page with local phone; reused across same host rows.,manager,Keys Vacation Rentals,https://www.keysvacationrentals.com/,,,
359,Eden - Iconic Beachfront Villa Captiva,Rosen Vacations,1363878033634719013,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
360,Miramar Beach Stunner! 5-Bed Home & Private Pool |,Modern Beach Vacation Rentals,1365296980723299463,,+18507595474,https://modernbeachvacationrentals.com/contact-us/,Medium,Duplicate Property Manager/Host group found Modern Beach Vacation Rentals official contact page with phone; reused across same host rows.,manager,Modern Beach Vacation Rentals,https://modernbeachvacationrentals.com/,,,
361,3 Family Units | 15 Bedrooms | Walk to Beach,310321924,1367488909587554967,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
362,Sleep 53 | 4 Units | Steps to Beach | Pool,310321924,1367489010089120206,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
363,"Gulf-Front w/ Heated Pool, Hot Tub & Golf Carts",Vanage Vacation Homes,1370571818332275800,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
364,Dolphins Crossing,Kingfisher Vacations,1380441427386988990,,+12394722100,https://www.kingfishervacations.net/,Medium,Duplicate Property Manager/Host group found Kingfisher Vacations official site with public phone; reused across same host rows.,manager,Kingfisher Vacations,https://www.kingfishervacations.net/,info@gokingfisher.com,,
365,Lux 10bd/13ba Home/hot tub/pool/rooftop swimup bar,444589178,1381334319164908663,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
366,Mala luxe-Rooftop Heated Pool-Steps to beach!,AirInn,1381336055357363901,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
367,Selah at The Sea|Gulf Front|Private Beach|Private,Echelon Luxury Properties,1381402772521957222,,+18888435893,https://eluxuryproperties.com/,Medium,Duplicate Property Manager/Host group found ELP Luxury Vacations official site with public phone; reused across same host rows.,manager,ELP Luxury Vacations,https://eluxuryproperties.com/,,,
368,Sport Court and Golf Simulator-Resort Pool w/Slide,Vunique Vacations,1389101378961496594,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
369,60ft Long Waterslide! Sleeps 18-Endless Amenities,Vunique Vacations,1389102858786439444,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
370,Your Beachfront Oasis Awaits,Dream Vacation Rentals,1395066288227832812,,+12394721715,https://www.allbiz.com/business/dream-vacation-rentals-239-472-1715,Medium,Duplicate Property Manager/Host group found public Dream Vacation Rentals business listing with phone and matching Captiva/Sanibel rental business.,manager,Dream Vacation Rentals,https://www.dreamvaycay.com/,reservations@dreamvaycay.com,,
371,Marisol|Unobstructed Views|Private Pool|Golf Cart,Echelon Luxury Properties,1395694707216323269,,+18888435893,https://eluxuryproperties.com/,Medium,Duplicate Property Manager/Host group found ELP Luxury Vacations official site with public phone; reused across same host rows.,manager,ELP Luxury Vacations,https://eluxuryproperties.com/,,,
372,60ft Water Slide/Spa-Theatre Room/Air Hockey,Vunique Vacations,1400697328659407754,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
373,"Sleeps 30! Pool, Spa, LSV, GULF VIEW! Pet Friendly",Southern Holiday Homes,1406717477535745655,,+18507391667,https://www.southernholidayhomes.com/about-us/,Medium,Duplicate Property Manager/Host group found Southern Holiday Homes official about page with public phone; reused across same host rows.,manager,Southern Holiday Homes,https://www.southernholidayhomes.com/,,,
374,New-Vacationers Paradise-2 Luxury Homes-Sleeps 36,Vunique Vacations,1410861599971687676,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
375,Shorewood 4A,Kingfisher Vacations,1410948230785436748,,+12394722100,https://www.kingfishervacations.net/,Medium,Duplicate Property Manager/Host group found Kingfisher Vacations official site with public phone; reused across same host rows.,manager,Kingfisher Vacations,https://www.kingfishervacations.net/,info@gokingfisher.com,,
376,The Grand Pearl|Easy Beach Access|Private Pool &,Echelon Luxury Properties,1412302955715559667,,+18888435893,https://eluxuryproperties.com/,Medium,Duplicate Property Manager/Host group found ELP Luxury Vacations official site with public phone; reused across same host rows.,manager,ELP Luxury Vacations,https://eluxuryproperties.com/,,,
377,Casa Bella by Stay on 30a,Stay on 30A,1413089618971716958,,+18507391365,https://stayon30a.com/contact-us/,Medium,Duplicate Property Manager/Host group found Stay on 30A official contact page with vacations phone; reused across same host rows.,manager,Stay on 30A,https://stayon30a.com/,vacations@stayon30a.com,,
378,Golf Sim-Rock Climbing Wall-Waterslide-Gulf Views,Vunique Vacations,1419575751062498593,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
379,"Walk to Beach, Pool+HotTub, Game Room | Coco Mango",AvantStay,1427007038585228200,,+18334428268,https://avantstay.com/contact,Medium,Duplicate Property Manager/Host group found AvantStay official contact page with 24/7 phone; reused across same host rows.,manager,AvantStay,https://avantstay.com/,experience@avantstay.com,,
380,"Bayfront, Pool, Spa, Private Fishing Pier",Rainbow Sands,1432040975835332586,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
381,"Crystal Beach Resort (Sleeps 60, Beach Front)",Swedes Real Estate,1455815127226278842,,+14096843345,https://swedesrealestate.com/contact-us-for-more-information/,Medium,Duplicate Property Manager/Host group found Swede's Real Estate official contact page with reservations phone; reused across same host rows.,manager,Swede's Real Estate,https://swedesrealestate.com/,rent@swedesrealestate.com,,
382,"Chateau de la Siesta | Beachfront, Pool, Lanai Bar",The Cottages,1457252434572406510,,+19413461200,https://www.thecottagesonthekey.com/vacation-rentals/rental/the-solaster/,Medium,Duplicate Property Manager/Host group matched The Cottages on the Key property pages with visible phone; reused across same host rows.,manager,The Cottages on the Key,https://www.thecottagesonthekey.com/,,,
383,"1 HOUSE OFF BEACH! Pool, LSV, Bikes, & Sleeps 20!",Southern Holiday Homes,1475388732888514055,,+18507391667,https://www.southernholidayhomes.com/about-us/,Medium,Duplicate Property Manager/Host group found Southern Holiday Homes official about page with public phone; reused across same host rows.,manager,Southern Holiday Homes,https://www.southernholidayhomes.com/,,,
384,"Oceanfront 5 Bd. Cottage, w/Pool",35953827,1481840364292464824,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
385,"New listing -  Heated Pool, near Beach!",Gertrude Vacation Rentals,1483716821508566877,,+18885743782,https://gertruderentals.com/contact-us/,Medium,Duplicate Property Manager/Host group found Gertrude Rentals official contact page with phone; reused across same host rows.,manager,Gertrude Rentals,https://gertruderentals.com/,hello@gertruderentals.com,,
386,Golf Carts & Free Sunset Cruise Provided w/ Rental,North Captiva Island Club Resort,1489196250454108469,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
387,Summer Breeze (Previously Holiday Linn),Kingfisher Vacations,1493465158796100618,,+12394722100,https://www.kingfishervacations.net/,Medium,Duplicate Property Manager/Host group found Kingfisher Vacations official site with public phone; reused across same host rows.,manager,Kingfisher Vacations,https://www.kingfishervacations.net/,info@gokingfisher.com,,
388,Siesta Beachfront Paradise: Infinity Pool & Spa!,SKLRP And LKV,1510321071646458649,,+19413491125,https://www.siestakeyluxuryrentalproperties.com/about-us/,Medium,Duplicate Property Manager/Host group matches Siesta Key Luxury Rental Properties / Lido Key Vacations inventory; official site lists this phone.,manager,Siesta Key Luxury Rental Properties,https://www.siestakeyluxuryrentalproperties.com/,,,
389,"100% Private Home and Pool, just 500ft to Beach!",Gertrude Vacation Rentals,1511969915053880398,,+18885743782,https://gertruderentals.com/contact-us/,Medium,Duplicate Property Manager/Host group found Gertrude Rentals official contact page with phone; reused across same host rows.,manager,Gertrude Rentals,https://gertruderentals.com/,hello@gertruderentals.com,,
390,Luxury Gulf Front Seagrove Home | LSV + Bikes,Beach Habitats 30a,1521787671975675933,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
391,"Gulf Views, Waterslide, Movie Room/Sports Ct",Vunique Vacations,1528428636680273783,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
392,2 Homes–2 Pools/Hot Tubs–Steps from Siesta Beach,Vunique Vacations,1531134054372444161,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
